,User,SupEmo
10935,Bharatpatel555,nmn
10936,bimal_pr,nmn
10937,justtweettz,nmn
10938,i_younglord,nmp
10939,Navaneeth_v,nmp
10940,MylordObjection,nmn
10941,SirKazam,nmn
10942,prituraj4,nmp
10943,priyadarshiom,nmp
10944,rvarans,nmn
10945,bairaagi__,nmn
10946,ronak6078,nmn
10947,aNr1857,nmn
10948,im_shiv_aa,nmp
10949,abhishekcjain,nmn
10950,maniskumar,nmn
10951,ItsnotPunit,nmn
10952,nishantandrews,nmn
10953,Ranjuudev,nmp
10954,INCdilse,nmn
10955,shaark100,nmp
10956,kchari2,nmn
10957,rahularoradnd,nmp
10958,FaizanR56498970,nmp
10959,MohitNe48528586,nmp
10960,RajeshS41604022,nmp
10961,heysambitp,nmp
10962,adz64,nmn
10963,mani24sjcpl,nmn
10964,Sam_pathak12,nmp
10965,changeforbette7,nmp
10966,dnsunita4853,nmn
10967,leenasriv,nmn
10968,AnoopPawar11,nmp
10969,tv9gujarati,nmp
10970,JumkenBole1,nmp
10971,tafteeeesh,nmp
10972,devnc,nmn
10973,mediabhii,nmn
10974,Makebharatmahan,nmp
10975,Raja_Africa,nmn
10976,satyavadin,nmn
10977,akj_1981,nmp
10978,NaMoAgain2_0,nmn
10979,Dillipkumar2008,nmn
10980,SwarajKumarDas5,nmn
10981,RandhawaaJashan,nmn
10982,ManjulePrashant,nmn
10983,Vijendra1Verma,nmp
10984,niteshplatinum,nmp
10985,claimYourRight,nmn
10986,edwinpascal,nmn
10987,arshpath,nmp
10988,Ranvasu,nmn
10989,omkar__shelar,nmn
10990,omkar__shelar,nmn
10991,tkparida,nmp
10992,ashfauq,nmn
10993,PURUSHOTAMTAK1,nmp
10994,chowpatRaja,nmn
10995,rajatshams,nmn
10996,AngryMany2k,nmn
10997,jayati_patel1,nmn
10998,atanuchakravart,nmn
10999,SarikaSingh077,nmn
11000,Ruchiragupta,nmn
11001,sumitdmehta,nmp
11002,ankitbjoshi,nmn
11003,ColDjsingh,nmp
11004,Rajansingh6212,nmn
11005,buddhabjp,nmp
11006,moonbasumatry,nmn
11007,srspdkt,nmn
11008,arabindnayak1,nmn
11009,Chetreeraju,nmn
11010,Ashok_0573,nmn
11011,SUNILKU68048479,nmp
11012,MpMannu2singh,nmn
11013,SmilingBuddha77,nmp
11014,SudhirR97717013,nmn
11015,GulGeeOfficial,nmn
11016,Abh005,nmp
11017,farazakaf,nmn
11018,Makebharatmahan,nmn
11019,AshokTirumal,nmn
11020,ambuj1tripathi,nmn
11021,tarun_bhuyan,nmn
11022,pkm1999,nmp
11023,NEELisPREET,nmp
11024,NEELisPREET,nmn
11025,abdulrrrehmann,nmn
11026,PreethiIyer6,nmn
11027,drshamamohd,nmn
11028,srijanpalsingh,nmn
11029,MatthamRamesh,nmn
11030,SudhirR97717013,nmp
11031,GentlemanOfMCC,nmn
11032,iamkaranbachani,nmn
11033,amitkumarz,nmn
11034,D_Sanskari_Lord,nmn
11035,ChandanSri1986,nmp
11036,iamkaranbachani,nmn
11037,ravipolara,nmn
11038,shivaraj_jogur,nmn
11039,rvasisht,nmn
11040,malpaniofficial,nmn
11041,sowmya30688,nmn
11042,prituraj4,nmn
11043,mishraji246,nmn
11044,ayaz_iqbal12345,nmn
11045,vellaperson,nmp
11046,charpita054,nmn
11047,ayaz_iqbal12345,nmn
11048,GauravPandya,nmp
11049,G_Arts,nmn
11050,YASEEN2,nmn
11051,Chandangupta4u,nmn
11052,DholakiaDhruv,nmn
11053,kanusharma4427,nmn
11054,PreethiIyer6,nmn
11055,AMadhumala,nmn
11056,arvindsaraswat,nmn
11057,_ArunSharma_,nmn
11058,anilsharma45,nmn
11059,sanjoybasu1,nmn
11060,Karmic_Indian,nmp
11061,ankitdoshi0704,nmn
11062,ShivamMj1992,nmn
11063,arsalaqureishi,nmn
11064,IndianAntics,nmn
11065,VijayWriter,nmp
11066,parienda,nmp
11067,parienda,nmn
11068,varuni_vivid,nmp
11069,WithINC_1960,nmn
11070,SujitDa77200622,nmn
11071,abhi_sood25,nmp
11072,adikya2,nmn
11073,PrithaBandyop10,nmn
11074,GrihaAtul,nmn
11075,kumardurgesh262,nmp
11076,Makebharatmahan,nmn
11077,AshokTirumal,nmn
11078,Lokpria,nmp
11079,kausarwill,nmn
11080,minicnair,nmn
11081,sidsankar900,nmp
11082,Parthajosh,nmn
11083,rishishekhar,nmn
11084,AnoopVukka,nmn
11085,ivimaldavid,nmn
11086,Trendsetting123,nmp
11087,_dpapaOfical,nmn
11088,pkm1999,nmn
11089,KhadimH02033476,nmn
11090,Dhwanittrivedi,nmn
11091,SubhashPophale,nmn
11092,Himansh41124128,nmp
11093,Ranvasu,nmn
11094,sirajul,nmn
11095,KrishanPatidar4,nmp
11096,bharathbunny27,nmp
11097,iamAmoghShambu,nmp
11098,MrAnilBansal,nmp
11099,ajaychat555,nmn
11100,KawleAmeya,nmp
11101,Deb_Speaking,nmp
11102,rageshvyasa,nmp
11103,RaviSBanerjee,nmn
11104,PunnenSkaria,nmn
11105,skarthikdotin,nmp
11106,NEELisPREET,nmp
11107,RaviSBanerjee,nmn
11108,Partyfundkkk,nmn
11109,Vijay22704146,nmn
11110,me_mohitc77,nmn
11111,iruhmamalik,nmn
11112,ItsmeOhgod,nmn
11113,RST986,nmn
11114,nad_R_07,nmn
11115,RST986,nmn
11116,MILVETERAN,nmn
11117,gulshan1857,nmn
11118,DiptiChaurasia,nmn
11119,syedibrahim431,nmn
11120,kaapi_angadi,nmp
11121,karthydoc,nmn
11122,Ahmedshabbir20,nmp
11123,INCdilse,nmn
11124,INCdilse,nmn
11125,arunvrk,nmn
11126,Nagharaaj,nmn
11127,TweetsOfSunil,nmp
11128,komalgauthamTOI,nmp
11129,Nagharaaj,nmp
11130,Nagharaaj,nmp
11131,6VkQim7GoylGtlS,nmn
11132,SudevDevaiah,nmn
11133,shiv1161,nmn
11134,VishalSankhal14,nmn
11135,Abhay03Vaid,nmn
11136,Abhay03Vaid,nmn
11137,bjp_visavadar,nmp
11138,SammyBaxter6,nmn
11139,WeForNews,nmn
11140,WeForNews,nmn
11141,arun10venkat,nmp
11142,WeForNews,nmn
11143,abandraite,nmp
11144,YoungMayank,nmp
11145,kktotlani,nmp
11146,deshbhakt89,nmp
11147,YoungMayank,nmp
11148,UmaKantPandey_,nmp
11149,Divya_Bhaskar,nmp
11150,Bhaavinpurohit,nmn
11151,virdi19,nmn
11152,Polkagive1642,nmn
11153,Kalki_108,nmn
11154,sampath2605,nmp
11155,Ashutos17550833,nmp
11156,Divya_Bhaskar,nmp
11157,dr_triggered,nmn
11158,thesigmakid,nmn
11159,avinashponakala,nmp
11160,maran4u,nmn
11161,MusharafHassa16,nmn
11162,chitla19,nmp
11163,ItsmeOhgod,nmn
11164,KameshKashyap,nmn
11165,ArvindYayawar,nmp
11166,India_first4me,nmn
11167,sampath2605,nmp
11168,noellorenzbooks,nmp
11169,attamjhisatakli,nmn
11170,attamjhisatakli,nmn
11171,sky190769,nmn
11172,thefinalmiracle,nmp
11173,meetumashankar,nmn
11174,bennishiroor,nmp
11175,AnandBuxi,nmn
11176,hbharriz,nmp
11177,Simashah26,nmp
11178,meetumashankar,nmn
11179,DilSeModiTak,nmn
11180,tgulzar,nmn
11181,Sunil_kuchroo,nmp
11182,vipkrsna,nmp
11183,SecularTOI,nmp
11184,rajeshNworld,nmp
11185,proudjosephite,nmn
11186,rsrajput999,nmn
11187,durgaramdas,nmp
11188,mukeshdmd,nmp
11189,AmitKrSingh___,nmp
11190,devnc,nmn
11191,nrkrkomal,nmp
11192,im_vaidsumit,nmp
11193,vinodnarayan,nmn
11194,AAyanRAJPUT16,nmn
11195,prathod2008,nmn
11196,PrReleaseWatch,nmn
11197,SudhirR97717013,nmn
11198,raomeenakshi7,nmp
11199,Satishrathod100,nmn
11200,AhriSpidon,nmn
11201,mickydmonster,nmp
11202,MustLuvImran,nmn
11203,namaste_ca,nmp
11204,crazycartoonsin,nmp
11205,dino_uniyal,nmp
11206,RGiridharan7,nmn
11207,Scorpion1007,nmn
11208,BJP4MathuraM,nmn
11209,pkm1999,nmn
11210,dayashankarmm,nmn
11211,moneycontrolcom,nmn
11212,disuv,nmn
11213,vishnu_digambar,nmp
11214,dps270,nmn
11215,manishpatel_23,nmp
11216,bhaskarsen11,nmn
11217,News9Tweets,nmn
11218,VandanaMegastar,nmn
11219,ghangas_raman,nmn
11220,secure1INDIA,nmn
11221,akaruiganga,nmp
11222,nileshpadia1,nmn
11223,ShastriSuyal,nmn
11224,dayitva03,nmp
11225,Faltu_Account_,nmn
11226,dhrumil5192,nmp
11227,mukeshsinghin,nmn
11228,dnsunita4853,nmn
11229,hindsedinesh,nmn
11230,chikkerur2011,nmp
11231,007_joshh,nmp
11232,pkm1999,nmp
11233,MohamedShakif,nmn
11234,HemanNamo,nmn
11235,ashok_Singh05,nmn
11236,shubhamraj91,nmp
11237,bhaskarsen11,nmn
11238,soldiersfamily1,nmp
11239,Virendraji4,nmn
11240,dnsunita4853,nmn
11241,AshishPadr,nmn
11242,BLRrocKS,nmn
11243,Rishabhjude,nmp
11244,csckdash,nmn
11245,KSureshMenon3,nmn
11246,DipakNami,nmn
11247,msourabhkatiyar,nmn
11248,ShivamShankarS,nmn
11249,Sam_pathak12,nmn
11250,shaqueelsinai,nmn
11251,farrukhlinks,nmn
11252,iamkaranbachani,nmp
11253,tweetsbydivyu,nmn
11254,spayak_n,nmp
11255,SayuriSunkara,nmp
11256,panwarsudhir1,nmn
11257,tavanesh002,nmn
11258,panwarsudhir1,nmn
11259,vadivelmsc,nmn
11260,Vijayhema87,nmp
11261,sumonseng,nmn
11262,A_Gautam93,nmn
11263,KuJemanta,nmp
11264,JITENDRATW,nmn
11265,MeraGurgaon,nmp
11266,harishkkr,nmn
11267,MeraGurgaon,nmn
11268,mkvermasbi,nmn
11269,ObergAdmn,nmn
11270,pak_yeti,nmn
11271,Moon2Rise,nmn
11272,MonishAsher,nmn
11273,TanishaChandra3,nmn
11274,BharatP51997851,nmn
11275,jeeteshkumar919,nmn
11276,Raghubv,nmn
11277,vinodnarayan,nmn
11278,watch_fascism,nmp
11279,PreethiIyer6,nmn
11280,galataadmich,nmn
11281,Shantprinja,nmp
11282,a01nar,nmn
11283,IftikharD,nmn
11284,PreethiIyer6,nmn
11285,nvk_vk,nmp
11286,Prasad,nmp
11287,muchatt11,nmn
11288,PreethiIyer6,nmp
11289,Skant1968,nmp
11290,rahul_nayan_,nmp
11291,Sam_pathak12,nmp
11292,ShivamShankarS,nmn
11293,MURUGESANSALUV3,nmp
11294,1_lavya,nmn
11295,PMMJDW,nmn
11296,TriptiRTiwari,nmp
11297,prathod2008,nmp
11298,PreethiIyer6,nmn
11299,venumalu,nmp
11300,GirdharKarun,nmp
11301,gmsaini,nmn
11302,lcsingh,nmn
11303,SusantaBiswal82,nmp
11304,SusantaBiswal82,nmp
11305,_vinrare_,nmp
11306,khurram_sajjad,nmn
11307,AkhileshDangiP,nmp
11308,ItsmeOhgod,nmp
11309,Vijendra1Verma,nmp
11310,singhshiva1988,nmn
11311,sahelib88421179,nmp
11312,AmarendraM,nmp
11313,ShivamR52974409,nmn
11314,iamrsmi,nmp
11315,MBharatJain,nmn
11316,doctor_csr,nmn
11317,pankaj_agrawaal,nmp
11318,Hariindic,nmp
11319,nrkrkomal,nmn
11320,PoyrePatil,nmp
11321,LakshamRamBhakt,nmp
11322,AnjivKumar,nmn
11323,Sj_kpcc,nmn
11324,Scorpion1007,nmn
11325,Scorpion1007,nmn
11326,ashwani2_dhiman,nmn
11327,ravindrajha,nmp
11328,shikhar_bjp,nmn
11329,troothsiker,nmn
11330,kashmir_my_land,nmp
11331,abhishekjain118,nmp
11332,ajaychat555,nmn
11333,syedibrahim431,nmn
11334,blankcheck0001,nmn
11335,ItsJokker,nmn
11336,blankcheck0001,nmn
11337,VinodTawde_Maha,nmn
11338,VinodTawde_Maha,nmp
11339,ashishaggarwalh,nmn
11340,sandipsabharwal,nmn
11341,PreethiIyer6,nmn
11342,mudistha,nmn
11343,ankbhardwaj1,nmp
11344,vgsk09,nmp
11345,AnkurYSharma,nmn
11346,Ladishah1,nmn
11347,sintu94,nmp
11348,NaveedS08246983,nmp
11349,indiclogic,nmn
11350,sarvatrra,nmn
11351,JhaSanjay,nmp
11352,fsherjan,nmn
11353,tiyyob,nmn
11354,madeupof_Drops,nmp
11355,TripathySubrat,nmn
11356,Master8145,nmn
11357,LowCarbLyfStyle,nmn
11358,Jehangirkhan800,nmp
11359,GobindVijay,nmp
11360,foppish_akhil,nmn
11361,doctor_csr,nmp
11362,kuchtumbolo,nmp
11363,sanjogmeshram,nmn
11364,iamkaranbachani,nmn
11365,abdullahkayan17,nmn
11366,mohibawan,nmn
11367,Strategical1st,nmn
11368,rajesh_bwj,nmn
11369,SouravSolanki16,nmn
11370,Shiv_shiv31,nmn
11371,AmitVaid999,nmn
11372,jyoti_kothari,nmn
11373,UShudNotBeHere,nmn
11374,kshitij_kotak,nmp
11375,Ravi_Kotresh,nmp
11376,LadakuVeemaan,nmn
11377,SyedDanishAlvi,nmp
11378,Aakanksha1109,nmp
11379,aadiacharya,nmn
11380,DesiBoy87999414,nmn
11381,amishvshah,nmp
11382,prathod2008,nmn
11383,JaiinDev,nmp
11384,pkm1999,nmp
11385,AnboundC,nmn
11386,PreethiIyer6,nmn
11387,CaptAKJ,nmn
11388,TailorPankil,nmp
11389,mastersunilsahu,nmp
11390,indiansvote4,nmn
11391,imsandeep_malik,nmn
11392,anu1122,nmp
11393,PreethiIyer6,nmn
11394,amitdas2008,nmp
11395,zualisailo,nmp
11396,manu_bvmntl,nmn
11397,zualisailo,nmp
11398,zualisailo,nmp
11399,VisionPakistan,nmp
11400,abhishekkatiyar,nmn
11401,ajitjaat,nmn
11402,MaqsoodMuntzir,nmn
11403,ajay_mlnanda,nmp
11404,Prabhat_ksharma,nmp
11405,raja80590367,nmn
11406,baba_digital,nmp
11407,Trendsetting123,nmp
11408,Sachivg,nmp
11409,joshiprav,nmn
11410,Rahul_kumar1388,nmp
11411,VijayRa35781681,nmp
11412,jafery_dr,nmn
11413,maheshk20600708,nmn
11414,Raghu1cshubham,nmn
11415,senbhaskar50,nmp
11416,Mianwaseem8,nmn
11417,NEELisPREET,nmp
11418,iamkalpesh_,nmp
11419,doctor_csr,nmn
11420,zaheerana,nmp
11421,mdmfhgd,nmp
11422,VoiceOfNabeel,nmn
11423,embracetheart,nmn
11424,Bibhu012,nmp
11425,MukeshPathakji,nmn
11426,anandstdas,nmn
11427,fabulous_03_is,nmn
11428,krishnapal2001,nmp
11429,anandstdas,nmp
11430,anandstdas,nmp
11431,OccupyAntrix,nmn
11432,kausarwill,nmn
11433,anandstdas,nmp
11434,kausarwill,nmn
11435,indiansvote4,nmn
11436,anandstdas,nmn
11437,aravi_tweets,nmn
11438,anandstdas,nmn
11439,anandstdas,nmp
11440,anandstdas,nmp
11441,NamtungD,nmn
11442,vigvijayy,nmp
11443,WanderWomaniya_,nmn
11444,ShakuntlaDevRoy,nmn
11445,shnayaqureshi,nmn
11446,anandstdas,nmp
11447,Aryaniyc,nmn
11448,Bayhudaa,nmn
11449,Aravind14114831,nmn
11450,Alok_Siingh,nmp
11451,iamsudhish,nmp
11452,DebjitSen,nmp
11453,ace_critic,nmn
11454,sagariyer85,nmp
11455,Raushan31540142,nmp
11456,priyanka81_INC,nmn
11457,rohitprashar14,nmn
11458,jainhitendra,nmn
11459,rawat00001,nmn
11460,dynamicvikram,nmn
11461,Chamchagiri1,nmn
11462,Sherkhanniazi,nmn
11463,LongshiKikon7,nmp
11464,achhillies,nmn
11465,yuvavoice_MH12,nmn
11466,jineshsheth301,nmn
11467,attamjhisatakli,nmn
11468,Maango_maan,nmn
11469,ashishji1997,nmp
11470,BholaNath_BSF,nmn
11471,ankitmeswani,nmp
11472,roopeshwarriar,nmp
11473,kaul4,nmn
11474,Priyank39288176,nmn
11475,Priyank39288176,nmp
11476,ImUmarKhann,nmn
11477,neo_neo2012,nmp
11478,haidermikey,nmn
11479,shahtajahmedbh1,nmn
11480,satyabbsr,nmn
11481,pramodlunia,nmn
11482,farazakaf,nmn
11483,FunctionalSofia,nmn
11484,VILAKSHAN_SINGH,nmn
11485,HarshadKharde,nmn
11486,Surasen3,nmn
11487,FahdSheikh3,nmn
11488,ashikshetty333,nmp
11489,AnmolAlphonso,nmn
11490,rajes_ali,nmn
11491,vikram140gulati,nmn
11492,RadPoll,nmn
11493,crazyjassy2005,nmn
11494,ShakilSaus,nmp
11495,RajeshBisht18,nmn
11496,Na_sir106,nmp
11497,dorkknight11,nmp
11498,dorkknight11,nmp
11499,pahadiboy08,nmn
11500,akb_ted,nmp
11501,pcprincestephen,nmn
11502,chirag7621,nmp
11503,dorkknight11,nmp
11504,krunalpatel9023,nmp
11505,gauravpanndey,nmp
11506,bindunair30,nmp
11507,Manikandanraj92,nmp
11508,kuldipvyas,nmn
11509,Akhiles69156823,nmp
11510,RajputNyeisha,nmp
11511,Mikey_D_Striker,nmp
11512,JENU6226,nmp
11513,overThehead,nmn
11514,rhanumanprasad,nmn
11515,Mahesh_math1,nmn
11516,mudasiriqbal9,nmn
11517,GirishVachana,nmp
11518,shiza_sk,nmn
11519,Skant1968,nmp
11520,Akhiles69156823,nmp
11521,MeraGurgaon,nmp
11522,doctor_csr,nmn
11523,BengalNewzIndia,nmp
11524,anuragch,nmn
11525,Syedfai69179344,nmn
11526,OfficialAditya6,nmn
11527,abhay28nov,nmp
11528,hiritik_roushan,nmp
11529,MuhammadKhanPak,nmn
11530,SameerB_India,nmn
11531,fasalv8,nmn
11532,ajaychat555,nmn
11533,bjmaik,nmn
11534,abhishekkatiyar,nmn
11535,abhishekkatiyar,nmp
11536,khurram786khan1,nmn
11537,mazhar90,nmn
11538,ISunilAgnihotri,nmn
11539,tarun_vadde,nmp
11540,nishant_SSR,nmn
11541,doctor_csr,nmn
11542,Rameshw32965027,nmn
11543,anandstdas,nmn
11544,alishba06,nmn
11545,doctor_csr,nmp
11546,nishantandrews,nmn
11547,anandstdas,nmn
11548,z2akhtar,nmn
11549,Yashrocks2512,nmp
11550,Bharat7Bhutani,nmn
11551,meet_andhariya,nmp
11552,bharatpurta,nmp
11553,BhumidolVijay,nmp
11554,prathod2008,nmp
11555,i_m_shahidd,nmn
11556,elektrik9x,nmn
11557,AliAkba11101965,nmn
11558,juntz29,nmn
11559,GovindKantShar3,nmp
11560,RandhawaaJashan,nmn
11561,Akhiles69156823,nmp
11562,schand26,nmn
11563,AmitThusu,nmn
11564,shashank_sane,nmn
11565,dwivedi_reema,nmn
11566,Panky7272,nmp
11567,aavinashchaliha,nmp
11568,Hetshree_Kangad,nmn
11569,bela_pal,nmn
11570,VipinSh15,nmn
11571,imabidh,nmn
11572,ProfSRK,nmn
11573,RadPoll,nmn
11574,maqbool_sm,nmn
11575,itsmjhere,nmn
11576,vikasrai02,nmn
11577,Yasir_bangalore,nmn
11578,Rajesh999_tweet,nmn
11579,1kadamrahul,nmn
11580,drchampamadhu,nmn
11581,tatasatish,nmn
11582,ttkrishnan,nmn
11583,arvindgutlu,nmn
11584,IVijayboi,nmp
11585,RDerhgawen,nmp
11586,AakashGauttam,nmp
11587,ChandrakiranMeh,nmn
11588,bhavani52817646,nmn
11589,balupkfan,nmp
11590,iamlehalvi,nmn
11591,krameet,nmn
11592,butwhaty,nmn
11593,BanditOnYour6,nmn
11594,SymbolicPareek,nmn
11595,Miraninick,nmp
11596,ankitarustagi,nmp
11597,utangale_swaraj,nmp
11598,nitesh038,nmp
11599,BazilPatel,nmn
11600,imjai21,nmp
11601,TamoorFaisal,nmn
11602,shahaba00287803,nmn
11603,Shuja72632661,nmp
11604,shahaba00287803,nmn
11605,AtthiDevarajan,nmn
11606,PavanJourno,nmn
11607,GobinathN1,nmn
11608,jsprt20,nmn
11609,SatyamBhatia7,nmp
11610,hemant854,nmp
11611,Mohit11346997,nmp
11612,OmarBhatti1981,nmn
11613,sabar8477,nmp
11614,Anirban_AITC,nmn
11615,nik_malhotra_G,nmp
11616,jaysusri1,nmn
11617,RahulSi46851142,nmp
11618,amit_dabloo,nmp
11619,JaiKolliS_Lolli,nmn
11620,Raunit56845145,nmp
11621,IndianCritics,nmn
11622,iamdavinderb,nmp
11623,imsuperbstar,nmn
11624,AhriSpidon,nmn
11625,JangliRaja,nmn
11626,iamkaranbachani,nmp
11627,Oletrain,nmn
11628,Bhasker123,nmn
11629,GaneshT03782719,nmn
11630,gillipix,nmp
11631,SaintIGNUtius,nmn
11632,Shameel_khokhar,nmp
11633,Sathy57501393,nmn
11634,PavanJourno,nmn
11635,daulatjada,nmp
11636,Makebharatmahan,nmp
11637,PavanJourno,nmp
11638,BenshadMubarak,nmn
11639,alisidhiq,nmp
11640,yash_srivastv,nmn
11641,Scorpion1007,nmn
11642,BalwinderJoura,nmn
11643,jotheesssivan,nmp
11644,AdagioUday,nmn
11645,namansiddique3,nmn
11646,surbhi_magotra,nmn
11647,bhaveshmehta86,nmp
11648,ProfSRK,nmp
11649,Alam_Chaudry,nmn
11650,News9Tweets,nmp
11651,angry_tn,nmn
11652,maqbool_sm,nmn
11653,arvindmarcel,nmn
11654,kaverikavz,nmp
11655,iamkaranbachani,nmp
11656,vishwa4tdp,nmp
11657,Robbinrakesh,nmn
11658,iamkaranbachani,nmn
11659,imAshishRiyal,nmn
11660,raghava838,nmn
11661,iamkaranbachani,nmp
11662,PavanJourno,nmn
11663,shwetamodani,nmp
11664,Shilpa1308,nmp
11665,abhijeetbajpay3,nmn
11666,kanusharma4427,nmp
11667,SachinMogalPat1,nmp
11668,BigilTamilan,nmn
11669,karthik_1710,nmp
11670,mayank____07,nmn
11671,Shilpa1308,nmp
11672,karthick_69,nmn
11673,DreamPakistan,nmn
11674,SimpleP85,nmn
11675,krunals09,nmn
11676,holy_guyy,nmn
11677,abhijitfloyd,nmn
11678,sanjain71,nmn
11679,Abhishe57733167,nmp
11680,vikasKa54586954,nmn
11681,abhishe17043546,nmn
11682,harsh_kataria2,nmn
11683,PreethiIyer6,nmn
11684,htngapi,nmp
11685,tweetsrahulsg,nmp
11686,nikunjhpanchal,nmp
11687,Citz_Aryavart,nmn
11688,firensour1011,nmn
11689,babubatla,nmn
11690,ShivamShankarS,nmn
11691,abhishekhype,nmp
11692,Vairagyya,nmn
11693,iamkaranbachani,nmn
11694,FarhanSikanda12,nmp
11695,Amit_knc,nmn
11696,Krishna19396216,nmp
11697,Krishna19396216,nmp
11698,HemantK08213876,nmp
11699,utangale_swaraj,nmp
11700,fermiparadox27,nmp
11701,journalistHari,nmp
11702,purumyuvaraj,nmn
11703,prashantynd45,nmn
11704,varunvijaypawar,nmn
11705,njtinsoni,nmp
11706,rajaramansg,nmn
11707,iamkaranbachani,nmp
11708,VamsiChandran,nmn
11709,iamkaranbachani,nmn
11710,eagle1_eyes,nmn
11711,iamkaranbachani,nmn
11712,iamkaranbachani,nmn
11713,ronaldchennai,nmn
11714,sarthakc1805,nmn
11715,Amit_knc,nmn
11716,Amit_knc,nmn
11717,cmpasenthil,nmn
11718,charlie_kedarta,nmn
11719,liberal_pseudo,nmn
11720,awdheshpratap,nmn
11721,gowri_gowd,nmn
11722,iamkaranbachani,nmn
11723,JeromJoseph7,nmn
11724,SimpleP85,nmn
11725,LOLpundit007,nmn
11726,vsvishwajeet22,nmp
11727,Priyank39288176,nmn
11728,DeekshaKumar21,nmp
11729,PreethiIyer6,nmp
11730,MrsSpiral,nmn
11731,PreethiIyer6,nmn
11732,7hk7,nmn
11733,upthereinair786,nmn
11734,ramj4t,nmp
11735,Sup_ER_Doc,nmn
11736,tihomd13,nmp
11737,SandipGhose,nmn
11738,smartsteos,nmn
11739,smartsteos,nmp
11740,manojbarik99,nmn
11741,hiwales2,nmn
11742,hiwales2,nmp
11743,abhisekmohanty2,nmp
11744,_Politicial,nmp
11745,IftikharD,nmn
11746,iamparshantgarg,nmp
11747,_vaibhavshukla,nmp
11748,Abd_Mohamm3d,nmp
11749,dr_triggered,nmn
11750,rakhisharma165,nmn
11751,buravllei,nmp
11752,anchitnagori,nmn
11753,TraxMehul,nmn
11754,gautam_bakhru,nmn
11755,Bhargavi_17,nmp
11756,abhilash19_6,nmn
11757,LazyDawdler,nmn
11758,mannu1978,nmn
11759,gouravrana20,nmp
11760,VenkateshBung,nmn
11761,garudadwaja,nmn
11762,srinivasangopal,nmn
11763,BerojgarAjaydee,nmp
11764,iamkaranbachani,nmp
11765,mujtabaamjad36,nmn
11766,iamkaranbachani,nmp
11767,fazdhz,nmn
11768,AngryMany2k,nmn
11769,Akkerz,nmn
11770,Kunal00643168,nmp
11771,IamAhmadJawad,nmn
11772,manishsinghoffc,nmp
11773,Sudheer75399190,nmp
11774,NewsHtn,nmn
11775,a_tembhre,nmn
11776,Dhoomi_110,nmn
11777,Aryanimtiyaz41,nmp
11778,buravllei,nmn
11779,akaljotakalbir,nmn
11780,soumodiptoroyy,nmp
11781,KSakarwar,nmn
11782,hina_lib,nmn
11783,im18zubs,nmn
11784,Scorpion1007,nmn
11785,MhatreDinesh347,nmp
11786,Vinay8484,nmp
11787,chandresh_says,nmn
11788,Rajukarnataka,nmp
11789,rksadhi,nmp
11790,Halcon_Joaquin_,nmp
11791,Maalikmulkka,nmn
11792,preethisadasiv,nmp
11793,GunjanGuptaa,nmp
11794,Himansh44082064,nmn
11795,mustafa3053307,nmp
11796,dhaval306,nmp
11797,himsingh90,nmp
11798,rohansweta,nmn
11799,iamkaranbachani,nmn
11800,shamsulhazari,nmn
11801,ravishkr143,nmp
11802,AmayChoudharyy,nmn
11803,iamkaranbachani,nmn
11804,ShakirAnsari123,nmn
11805,iamkaranbachani,nmp
11806,ankitkumar8860,nmp
11807,iamkaranbachani,nmn
11808,MOHAMMEDSPEAK,nmn
11809,pavanverma_ms,nmp
11810,rksadhi,nmn
11811,doncorl3on3,nmn
11812,doncorl3on3,nmn
11813,Na_sir106,nmn
11814,shubham60446870,nmp
11815,AmolAswale3a,nmp
11816,aqsa9990,nmn
11817,saurabhstcp14,nmn
11818,KTokekar,nmn
11819,saurabhstcp14,nmn
11820,mandar_kar,nmn
11821,zapatta091,nmn
11822,AmirSheikh29,nmn
11823,IndianUMAa,nmn
11824,seemi_pasha,nmn
11825,kumardurgesh262,nmp
11826,SeharKamran,nmp
11827,ShivamurthyShe2,nmn
11828,rkvvss,nmn
11829,ThangarajMarapp,nmn
11830,sumonseng,nmn
11831,KhanAmanatullah,nmn
11832,ishwarch,nmn
11833,mpiyushraj001,nmn
11834,Aprajit48245196,nmn
11835,bharatpatni,nmn
11836,ojhaanjali,nmn
11837,TriptiRTiwari,nmn
11838,harshad_hsds,nmp
11839,JainJain54,nmp
11840,tHeSpoilerD,nmn
11841,ceo_cv,nmp
11842,Venkatmaddy5,nmp
11843,patidarsom,nmp
11844,ConsumerRPC,nmn
11845,RT0L0,nmp
11846,TweetOfBihari,nmn
11847,Udayindiaonline,nmn
11848,ZayeemZiyadh,nmp
11849,onkarbhutada,nmn
11850,Moon2Rise,nmn
11851,iShivKumaraSamy,nmn
11852,nageshwar521,nmn
11853,iscienceinc,nmp
11854,senthilvel_1969,nmp
11855,TOICitiesNews,nmn
11856,sandpxena,nmn
11857,AhriSpidon,nmn
11858,GatsbyGaitonde,nmp
11859,Pranab_Indian,nmn
11860,blkage,nmn
11861,cackbajpai,nmn
11862,yagnesh_pandya,nmp
11863,aimimjaipur,nmn
11864,India_I_Want,nmn
11865,Pradeep848Singh,nmn
11866,justtweettz,nmn
11867,Ssumier,nmn
11868,GulshanRaiNBT,nmp
11869,Trendsetting123,nmp
11870,sanwat,nmn
11871,ArkitectUsa,nmn
